ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,age,remod_age
MSSC70,RM,60.0,10560,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,No,Rec,283.0,Unf,0.0,455.0,738.0,GasA,5,1,SBrkr,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,7,0,0,Detchd,1970.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,jun,ten,WD ,140750,88,16
MSSC60,RL,60.0,7500,2,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,5,1,SBrkr,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,8,1,3,Attchd,1999.0,3,2.0,482.0,3,3,2,188,30,0,0,0,0,0,aug,seven,WD ,204000,8,4
MSSC60,RL,0.0,9505,2,3,Lvl,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,5,1,SBrkr,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,8,1,4,BuiltIn,2001.0,3,2.0,434.0,3,3,2,144,48,0,0,0,0,0,may,ten,WD ,222500,9,9
MSSC85,RL,69.0,10205,2,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,BLQ,784.0,Unf,0.0,141.0,925.0,GasA,3,1,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1962.0,1,1.0,300.0,3,3,2,150,72,0,0,0,0,0,may,six,WD ,134500,44,44
MSSC120,FV,45.0,4379,2,3,Lvl,4,FR2,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2,GLQ,851.0,Unf,0.0,527.0,1378.0,GasA,5,1,SBrkr,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2004.0,3,2.0,540.0,3,3,2,160,56,0,0,0,0,0,jul,seven,WD ,214000,3,3
MSSC190,RM,65.0,7800,2,4,Lvl,4,Inside,3,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,Rec,507.0,Unf,0.0,286.0,793.0,GasA,3,1,SBrkr,793,325,0,1118,1.0,0.0,1,0,3,1,3,5,8,1,4,Detchd,1939.0,1,2.0,410.0,3,3,2,0,0,0,0,271,0,0,may,six,WD ,119900,67,56
MSSC90,RL,92.0,12108,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,3,3,CBlock,3,3,No,ALQ,133.0,Unf,0.0,1307.0,1440.0,GasA,3,0,FuseF,1440,0,0,1440,0.0,0.0,2,0,4,2,2,8,8,0,0,none,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,sep,eight,WD ,118000,53,53
MSSC20,RL,70.0,7000,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,3,3,CBlock,3,3,No,Rec,588.0,Unf,0.0,422.0,1010.0,GasA,5,1,SBrkr,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,8,0,0,Attchd,1960.0,2,1.0,254.0,3,3,2,0,16,0,0,0,0,0,apr,seven,WD ,135000,47,5
MSSC50,RL,64.0,13053,2,4,Bnk,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,833.0,833.0,GasA,4,1,SBrkr,1053,795,0,1848,0.0,0.0,1,1,4,1,4,8,8,1,4,Detchd,1922.0,1,2.0,370.0,3,3,0,0,0,0,0,220,0,0,jun,eight,WD ,207000,85,8
MSSC50,RL,60.0,8400,2,4,Bnk,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,2,1,SBrkr,1390,304,0,1694,0.0,0.0,2,0,4,1,3,7,8,1,4,Detchd,1925.0,1,2.0,576.0,3,3,2,342,0,128,0,0,0,0,jun,eight,WD ,136500,83,58
MSSC20,RM,50.0,6000,2,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,5,1,SBrkr,901,0,0,901,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1954.0,1,1.0,281.0,2,3,2,0,0,0,0,0,0,0,aug,eight,WD ,107900,54,8
MSSC50,RM,0.0,6240,2,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,No,LwQ,52.0,Unf,0.0,809.0,861.0,GasA,4,1,SBrkr,861,548,0,1409,1.0,0.0,1,1,3,1,3,6,8,1,4,Detchd,1968.0,1,2.0,528.0,3,3,2,225,0,84,0,0,0,0,mar,seven,WD ,126000,69,57
MSSC20,RL,141.0,31770,2,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,3,3,CBlock,3,4,3,BLQ,639.0,Unf,0.0,441.0,1080.0,GasA,2,1,SBrkr,1656,0,0,1656,1.0,0.0,1,0,3,1,3,7,8,2,4,Attchd,1960.0,3,2.0,528.0,3,3,1,210,62,0,0,0,0,0,may,ten,WD ,215000,50,50
MSSC60,RL,96.0,12474,2,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,5,3,PConc,5,3,2,GLQ,1280.0,Unf,0.0,402.0,1682.0,GasA,5,1,SBrkr,1742,590,0,2332,1.0,0.0,2,1,3,1,5,9,8,1,5,BuiltIn,2008.0,3,3.0,846.0,3,3,2,196,134,0,0,0,0,0,aug,eight,New,426000,1,0
MSSC20,RL,80.0,9600,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,No,ALQ,607.0,Unf,0.0,506.0,1113.0,GasA,4,1,SBrkr,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,8,1,4,Attchd,1950.0,1,1.0,264.0,3,3,2,0,80,120,0,0,0,0,jul,nine,WD ,147000,59,2
MSSC30,RL,64.0,8574,2,4,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,5,1,SBrkr,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,8,1,4,Detchd,1916.0,1,2.0,440.0,3,3,2,0,0,180,0,0,0,0,oct,nine,WD ,147500,93,9
MSSC20,RL,104.0,14418,2,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,5,3,PConc,5,3,3,GLQ,1375.0,Unf,0.0,575.0,1950.0,GasA,5,1,SBrkr,1950,0,0,1950,1.0,0.0,2,0,2,1,5,7,8,1,4,Attchd,2007.0,3,3.0,706.0,3,3,2,156,207,0,0,0,0,0,may,eight,WD ,383000,1,1
MSSC20,RL,80.0,10400,2,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,3,3,CBlock,4,3,2,GLQ,929.0,Unf,0.0,916.0,1845.0,GasA,4,1,SBrkr,1872,0,0,1872,0.0,1.0,2,0,3,1,3,6,8,1,3,Attchd,1988.0,3,2.0,604.0,3,3,2,197,39,0,0,0,0,0,jun,six,WD ,241500,18,18
MSSC50,RL,63.0,15564,2,4,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,4,3,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,5,1,SBrkr,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1994.0,1,2.0,400.0,3,3,2,424,0,0,0,0,0,400,jan,eight,WD ,147500,94,13
MSSC60,RL,101.0,13543,2,3,HLS,4,Corner,3,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,4,3,PConc,5,3,3,GLQ,16.0,Unf,0.0,1152.0,1168.0,GasA,5,1,SBrkr,1168,1332,0,2500,0.0,0.0,3,1,5,1,5,9,8,1,4,BuiltIn,2005.0,3,3.0,683.0,3,3,2,192,32,0,0,0,0,0,jul,eight,WD ,355000,3,3
MSSC45,RM,50.0,6130,2,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,4,1,SBrkr,784,0,0,784,1.0,0.0,1,0,2,1,4,5,8,0,0,none,0.0,0,0.0,0.0,0,0,2,0,0,116,0,0,0,0,may,eight,WD ,109500,84,58
MSSC30,RM,50.0,5925,2,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,0,0,0,none,0.0,none,0.0,0.0,0.0,GasA,2,0,FuseA,612,0,0,612,0.0,0.0,1,0,1,1,3,4,8,0,0,Detchd,1965.0,1,1.0,308.0,3,2,0,0,0,25,0,0,0,0,oct,nine,WD ,45000,69,59
MSSC70,RL,0.0,24090,2,4,Lvl,4,Inside,3,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,Unf,0.0,Unf,0.0,1032.0,1032.0,GasA,5,1,SBrkr,1207,1196,0,2403,0.0,0.0,2,0,4,1,3,10,8,2,3,Attchd,1940.0,1,1.0,349.0,3,3,2,56,0,318,0,0,0,0,jun,ten,COD,244400,70,60
MSSC20,RL,80.0,9600,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,3,3,CBlock,3,3,No,GLQ,1285.0,Unf,0.0,131.0,1416.0,GasA,3,1,SBrkr,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,8,2,4,Attchd,1953.0,3,2.0,418.0,3,3,2,110,0,0,0,0,0,0,oct,nine,WD ,167000,56,56
MSSC60,RL,65.0,8158,2,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,5,1,SBrkr,860,869,0,1729,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2002.0,3,2.0,542.0,3,3,2,386,63,0,0,0,0,0,aug,seven,WD ,200000,5,5
MSSC30,RL,50.0,5220,2,3,Lvl,4,Inside,3,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,4,1,SBrkr,879,0,0,879,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1936.0,1,1.0,180.0,3,3,1,0,108,0,0,0,0,0,jan,six,WD ,80000,70,56
MSSC20,RL,60.0,8172,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,No,Rec,167.0,Unf,0.0,697.0,864.0,GasA,3,1,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1957.0,1,2.0,572.0,3,3,0,0,0,0,0,0,0,0,apr,six,WD ,115000,51,16
MSSC20,RL,72.0,9000,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,3,3,CBlock,4,3,No,LwQ,616.0,Unf,0.0,580.0,1196.0,GasA,4,1,FuseA,1196,0,0,1196,1.0,0.0,1,0,2,1,3,6,8,1,4,Attchd,1956.0,2,1.0,297.0,3,3,2,0,44,0,0,0,0,0,may,eight,WD ,139000,52,52
MSSC60,RL,74.0,7844,2,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,No,ALQ,209.0,Unf,0.0,463.0,672.0,GasA,3,1,SBrkr,672,728,0,1400,0.0,0.0,1,1,3,1,3,6,8,1,3,Attchd,1978.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,mar,six,WD ,149500,28,28
MSSC70,RL,60.0,9084,2,4,Lvl,4,Inside,3,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,755.0,755.0,GasA,3,1,SBrkr,755,755,0,1510,1.0,0.0,1,0,4,1,3,7,8,1,4,Detchd,1940.0,1,1.0,296.0,2,1,1,120,0,0,0,0,0,0,oct,nine,WD ,108000,69,59
MSSC190,RL,60.0,10800,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,0,0,0,none,0.0,none,0.0,0.0,0.0,GasA,3,0,FuseA,694,600,0,1294,0.0,0.0,2,0,3,2,3,7,8,0,0,none,0.0,0,0.0,0.0,0,0,0,220,114,210,0,0,0,0,aug,eight,WD ,106250,108,8
MSSC20,RL,74.0,8556,2,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1240.0,1240.0,GasA,5,1,SBrkr,1240,0,0,1240,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2006.0,2,3.0,826.0,3,3,2,140,93,0,0,0,0,0,may,seven,WD ,194000,1,1
MSSC20,RL,70.0,9100,2,4,Lvl,4,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,3,3,CBlock,3,3,No,LwQ,36.0,Unf,0.0,952.0,988.0,GasA,5,1,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1977.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,jul,six,WD ,129500,44,44
MSSC90,RL,63.0,8668,2,4,Lvl,4,Corner,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1560.0,1560.0,GasA,3,1,SBrkr,1560,0,0,1560,0.0,0.0,2,0,4,2,3,8,8,0,0,Detchd,1968.0,1,3.0,792.0,3,3,2,0,0,0,0,0,0,0,may,seven,WD ,126000,39,39
MSSC20,RL,70.0,11767,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,1,Rec,1078.0,Unf,0.0,0.0,1078.0,GasA,3,1,FuseA,1368,0,0,1368,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1950.0,2,1.0,195.0,3,3,2,0,41,211,0,0,0,900,jun,nine,WD ,120000,59,59
MSSC20,RL,70.0,8400,2,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,4,3,PConc,4,3,2,GLQ,712.0,Unf,0.0,761.0,1473.0,GasA,5,1,SBrkr,1484,0,0,1484,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,2,2.0,606.0,3,3,2,0,35,0,144,0,0,0,may,ten,WD ,213000,6,5
MSSC120,RL,40.0,3874,2,3,Lvl,4,Inside,3,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,3,GLQ,807.0,Unf,0.0,419.0,1226.0,GasA,3,1,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,8,1,2,Attchd,1980.0,3,2.0,484.0,3,3,2,133,78,0,0,0,0,0,jul,six,WD ,190000,26,26
MSSC20,RL,0.0,8076,2,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,No,GLQ,705.0,Unf,0.0,455.0,1160.0,GasA,4,1,SBrkr,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,8,1,3,Attchd,1993.0,3,2.0,402.0,3,3,2,0,26,0,0,144,0,0,jul,six,WD ,183500,13,12
MSSC80,RL,93.0,10090,2,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,3,3,CBlock,3,3,2,Rec,242.0,ALQ,483.0,0.0,725.0,GasA,3,1,SBrkr,1035,616,0,1651,0.0,1.0,2,0,4,1,3,6,8,2,3,BuiltIn,1963.0,1,1.0,276.0,3,3,2,460,46,0,0,165,0,0,oct,seven,WD ,172000,44,8
MSSC20,RL,67.0,8877,2,4,Lvl,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,ALQ,690.0,Unf,0.0,126.0,816.0,GasA,5,1,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,3,3,8,1,4,Detchd,1958.0,1,1.0,288.0,2,2,2,0,0,0,0,0,0,0,may,nine,WD ,100000,71,51
MSSC20,RL,85.0,11058,2,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,4,3,PConc,4,3,No,GLQ,56.0,Unf,0.0,1508.0,1564.0,GasA,5,1,SBrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,2,3.0,814.0,3,3,2,0,24,0,0,0,0,0,feb,eight,WD ,218836,1,1
MSSC190,RM,60.0,10800,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,No,Unf,0.0,Unf,0.0,482.0,482.0,GasA,5,0,SBrkr,1221,691,0,1912,0.0,0.0,2,0,3,2,3,7,8,1,3,Detchd,2003.0,1,2.0,672.0,4,3,2,0,25,212,0,0,0,0,apr,eight,WD ,163000,103,8
MSSC20,RL,59.0,10936,2,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1510.0,1510.0,GasA,5,1,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,4,6,8,1,4,Attchd,2006.0,2,2.0,534.0,3,3,2,100,18,0,0,0,0,0,apr,seven,New,206580,1,1
MSSC60,RL,65.0,8461,2,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,5,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,2005.0,3,2.0,390.0,3,3,2,0,24,0,0,0,0,0,jul,six,New,163990,1,0
MSSC70,RM,60.0,7518,2,4,Lvl,4,FR3,3,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,2,4,BrkTil,2,2,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,4,1,SBrkr,665,665,0,1330,0.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,2001.0,1,1.0,390.0,3,3,0,0,72,45,0,0,0,0,jul,six,WD ,116500,96,2
MSSC60,RL,0.0,8010,2,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,5,1,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,8,1,4,BuiltIn,2002.0,3,2.0,400.0,3,3,2,138,48,0,0,0,0,0,jul,eight,WD ,188000,6,5
MSSC85,RL,0.0,10050,2,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,3,3,CBlock,3,3,2,GLQ,602.0,Unf,0.0,191.0,793.0,GasA,5,1,SBrkr,1280,0,0,1280,0.0,1.0,2,0,3,1,3,6,8,1,3,Basment,1966.0,3,2.0,432.0,3,3,2,140,40,0,0,0,0,0,jun,seven,WD ,175000,41,41
MSSC120,RL,38.0,4740,2,3,Lvl,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,CBlock,4,3,3,GLQ,248.0,Unf,0.0,918.0,1166.0,GasA,4,1,SBrkr,1179,0,0,1179,1.0,0.0,2,0,2,1,3,5,8,0,0,Attchd,1988.0,2,2.0,480.0,3,3,2,0,108,0,0,135,0,0,oct,seven,WD ,182000,19,19
MSSC30,RM,60.0,6978,2,4,Bnk,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3,3,No,Unf,0.0,Unf,0.0,850.0,850.0,GasA,3,1,SBrkr,960,0,0,960,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1981.0,2,2.0,576.0,3,3,2,0,0,116,0,0,0,0,apr,seven,WD ,103000,81,27
MSSC20,RL,0.0,11400,2,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5,3,3,GLQ,1282.0,Unf,0.0,1351.0,2633.0,GasA,5,1,SBrkr,2633,0,0,2633,1.0,0.0,2,1,2,1,5,8,8,2,4,Attchd,2001.0,2,3.0,804.0,3,3,2,314,140,0,0,0,0,0,mar,seven,WD ,466500,6,5
MSSC20,RL,66.0,9240,2,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,No,ALQ,708.0,Unf,0.0,280.0,988.0,GasA,3,1,SBrkr,988,0,0,988,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1959.0,1,1.0,297.0,3,3,2,156,0,0,0,0,0,0,jun,nine,WD ,149500,50,11
MSSC120,RL,24.0,2304,2,4,Lvl,4,Inside,3,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,No,GLQ,632.0,Unf,6.0,423.0,1061.0,GasA,3,1,SBrkr,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,8,0,0,Attchd,1978.0,1,1.0,319.0,3,3,2,108,32,0,0,0,0,0,apr,seven,WD ,142500,29,29
MSSC30,RL,54.0,7223,2,4,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,3,3,PConc,3,3,1,BLQ,319.0,Unf,0.0,971.0,1290.0,GasA,3,1,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1973.0,1,1.0,352.0,3,3,2,0,0,64,0,0,0,0,apr,seven,WD ,136500,81,57
MSSC160,RH,0.0,3612,2,3,Lvl,4,Inside,3,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,GLQ,338.0,Unf,0.0,292.0,630.0,GasA,5,1,SBrkr,630,690,0,1320,0.0,0.0,2,1,3,1,3,5,8,0,0,Detchd,1993.0,1,2.0,484.0,3,3,2,0,48,0,0,0,0,0,jun,six,WD ,137000,13,12
MSSC20,RL,63.0,12680,2,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,4,3,CBlock,4,4,1,GLQ,983.0,Unf,0.0,692.0,1675.0,GasA,5,1,SBrkr,1688,0,0,1688,1.0,0.0,2,0,2,1,5,6,8,1,5,Attchd,1988.0,2,2.0,528.0,3,3,2,0,48,0,0,141,0,0,jun,eight,WD ,226500,20,20
